순번,STATION_NM,GPS_X,GPS_Y,MAP_X,MAP_Y,STATION_ID,MOBILE_NO
7472,하저3리.한미약품,12651.936,3710.863,188068.4423,409117.1759,233000204,37164
7473,보개면사무소,12717.327,3701.38,225699.8307,391607.2479,231000290,33221
7474,상삼리,12720.277,3701.666,230073.2626,392150.5822,231000486,34449
7475,마전초등학교,12720.597,3701.788,230539.3263,392373.1675,231000485,33234
7476,발안삼거리.바다마트,12654.678,3708.137,192120.8961,404070.3743,233001371,37273
7477,관리입구,12656.853,3707.896,195341.4962,403621.4486,233000630,37317
7478,송곡리,12658.028,3707.72,197081.6001,403295.8548,233000627,37330
7479,길성리,12658.439,3707.489,197691.2122,402867.1334,233000035,37332
7480,갈천초등학교,12658.889,3707.497,198357.8937,402882.0614,233000034,37339
7481,갈천다리,12659.068,3707.509,198622.7127,402904.9508,233000033,37342
7482,수직리,12659.488,3707.393,199245.0125,402689.6265,233000032,37348
7483,수원대학교,12658.809,3712.825,198233.2495,412739.4945,233001214,36216
7484,수원대학교,12658.798,3712.825,198226.2496,412739.4944,233001213,36215
7485,마종성결교회,12638.071,3745.316,167796.0826,472902.794,232000509,35139
7486,태산가족공원,12637.82,3743.519,167414.6167,469580.3928,232000248,35116
7487,양택리입구,12638.015,3743.237,167698.8565,469056.4684,232000247,35130
7488,장곡,12644.954,3736.347,177857.7205,456271.8138,232000358,35273
7489,아라대교,12647.285,3735.405,181287.0837,454526.023,232000433,35280
7490,천등고개,12645.559,3736.289,178741.7149,456164.8288,232000431,35276
7491,장기사거리.전원마을,12640.894,3738.639,171899.7784,460536.3076,232000422,35210
7492,지경,12640.656,3738.849,171550.6432,460925.3654,232000421,35208
7493,장기본동행정복지센터.성창.에일린의뜰,12640.312,3739.18,171047.7858,461539.8539,232000420,35206
7494,누산사거리,12639.545,3739.782,169923.2304,462657.9423,232000418,35189
7495,돌다리.석모리,12639.076,3739.989,169235.6612,463041.6315,232000417,35181
7496,누산삼거리,12638.592,3740.238,168524.828,463505.9876,232000416,35158
7497,노곡2리,12714.5,3706.527,221483.2257,401115.1604,231000385,34193
7498,약산,12715.242,3706.977,222580.6721,401950.4688,231000377,34215
7499,미산2리,12715.397,3707.614,222807.5397,403129.5506,231000373,34226
7500,홈플러스,12641.91,3737.367,173386.6472,458177.8339,232000038,35223
7501,연수원,12721.862,3713.008,232344.4477,413137.3638,230000228,32024
7502,청강문화산업대입구,12721.41,3712.394,231678.9903,412000.2605,230000224,32006
7503,청강문화산업대입구,12721.549,3712.606,231884.3029,412393.2762,230000223,32013
7504,지산리조트입구.경희마트,12721.512,3712.787,231828.0997,412727.0778,230000222,32011
7505,해월리,12721.651,3712.822,232032.3961,412792.4747,230000221,32017
7506,한국아파트,12641.999,3737.612,173518.5669,458630.4164,232000030,35228
7507,대우아파트,12642.171,3737.733,173773.1835,458853.5965,232000032,35233
7508,삼환아파트,12641.99,3737.621,173506.8002,458646.301,232000031,35229
7509,신화아파트,12641.983,3737.425,173495.1674,458284.8921,232000478,35227
7510,우저서원(대성주유소),12641.814,3737.519,173245.8285,458459.8218,232000017,35215
7511,학운5리,12635.392,3736.389,163788.8173,456405.0793,232000219,35046
7512,학운보건소,12635.982,3736.879,164660.3517,457307.0663,232000215,35062
7513,김포한강신협,12637.435,3739.233,166816.7604,461653.7611,232000293,35101
7514,북변터널,12642.281,3737.589,173934.4113,458586.6867,232000041,35236
7515,하성종점,12637.909,3743.188,167542.6044,468962.5408,232000104,35122
7516,돌고지,12700.317,3711.617,200472.778,410502.7338,233000666,36290
7517,뱅뱅이,12700.303,3711.205,200451.9993,409740.117,233001128,36291
7518,그린피아호텔,12658.967,3712.206,198474.7002,411592.6126,233000608,36228
7519,보통2리,12658.763,3711.421,198172.5946,410140.5664,233000611,36206
7520,그린피아호텔,12658.971,3712.211,198479.8844,411601.4793,233000609,36229
7521,융건릉,12659.322,3712.483,198995.2536,412103.5116,233000600,36262
7522,수원대학교,12658.749,3712.85,198152.0855,412784.4284,233000576,36204
7523,고지리,12700.197,3709.783,200294.2747,407110.9258,233001308,36284
7524,고지리,12700.234,3709.645,200348.7435,406856.3125,233000053,36286
7525,덕절3리,12701.324,3708.409,201963.9097,404570.3442,233000048,36329
7526,덕절2리,12701.702,3708.489,202522.5379,404718.2083,233000047,36335
7527,내리교회,12701.208,3709.728,201789.3127,407006.5962,233001153,36324
7528,정남농협,12658.997,3710.189,198517.9535,407862.7829,233000663,36234
7529,부처내,12659.802,3707.367,199709.1544,402641.467,233000946,37351
7530,사창2리.요꼴,12658.344,3706.416,197549.5338,400884.0986,233001085,36178
7531,안녕자원,12700.028,3712.58,200046.2425,412283.5269,233001130,36281
7532,장안대학,12656.642,3712.795,195035.2756,412685.4441,233000788,36113
7533,우남아파트,12702.911,3711.962,204310.8252,411141.8553,233000068,36381
7534,삼미.쌍용아파트,12657.209,3714.606,195875.675,416033.3123,233000782,37325
7535,동양빌딩앞,12654.107,3707.633,191274.9424,403138.2485,233000384,37248
7536,매곡리,12653.303,3707.046,190085.4826,402050.4501,233000926,37216
7537,성문,12651.943,3706.201,188065.5252,400494.0345,233000380,37167
7538,용당골,12651.714,3705.323,187724.8182,398869.8666,233000508,37159
7539,독정3리.거묵골,12651.542,3704.788,187467.7157,397881.1565,233000506,37151
7540,양감농협,12656.817,3704.863,195286.0945,398011.2483,233000023,36121
7541,양감초등학교.중학교,12657.136,3704.803,195758.7498,397899.74,233001099,36126
7542,사창초등학교,12658.337,3705.469,197539.2827,399131.3988,233001090,36175
7543,까치고개,12658.731,3706.9,198122.8515,401778.6467,233000016,36202
7544,선수동,12644.072,3736.691,176564.1643,456918.0616,232000359,35271
7545,송마리입구,12634.632,3738.955,162690.7703,461153.5302,232000275,35035
7546,종생마을,12635.244,3739.072,163592.5152,461370.0132,232000272,35042
7547,율생리입구,12635.427,3739.17,163862.2832,461549.3998,232000271,35048
7548,용산동입구,12636.323,3739.34,165181.1799,461858.9706,232000269,35075
7549,돼지슈퍼.간동입구,12635.631,3739.239,164157.7496,461670.5492,232000286,35053
7550,율생리입구,12635.429,3739.183,163859.7538,461563.5453,232000285,35047
7551,송마3리,12634.075,3738.852,161871.0458,460970.5804,232000281,35028
7552,천서사거리,12732.802,3724.209,248404.5163,433927.139,237000981,42021
7553,양촌리종점,12733.561,3722.219,249548.5678,430257.1862,237000006,42031
7554,와초리백화점,12705.377,3808.515,207861.4949,515754.7949,238000428,43299
7555,신서면주민자치센터,12706.415,3811.012,209372.2814,520379.9619,238000426,43343
7556,대광리역앞,12706.444,3811.095,209413.7771,520534.5296,238000425,43344
7557,도신3리,12706.296,3809.744,209194.4454,518038.7972,238000308,43332
7558,와초리백화점,12705.382,3808.525,207865.4945,515777.7948,238000429,43300
7559,신망리연대앞,12704.918,3808.181,207186.5109,515143.789,238000303,43287
7560,현가리부대앞.청화산.즈믄해입구,12704.49,3807.043,206560.5513,513037.7969,238000207,43256
7561,연천중고등학교,12704.535,3806.432,206632.853,511904.898,238000206,43268
7562,전곡터미널,12704.073,3801.623,205959.7227,503004.8736,238000205,43203
7563,전곡중고등학교입구,12704.281,3801.804,206268.1047,503343.1904,238000204,43228
7564,장탄1리,12704.797,3801.908,207023.6431,503535.0032,238000203,43282
7565,장탄2리,12705.408,3801.981,207913.695,503667.9002,238000202,43302
7566,전곡역앞.농협,12704.179,3801.427,206119.5484,502644.762,238000254,43214
7567,전곡시외버스터미널,12704.062,3801.512,205949.2176,502802.397,238000253,43200
7568,박석고개.백의1리,12707.517,3801.365,210999.6876,502531.9611,238000251,43373
7569,개미산,12707.32,3801.498,210717.686,502773.9543,238000250,43372
7570,궁평망향국수,12706.527,3801.395,209556.5791,502590.1459,238000464,43353
7571,연못골.동원훈련장,12705.92,3800.818,208668.7739,501521.2398,238000248,43316
7572,대전리,12705.032,3800.566,207369.5487,501054.2051,238000246,43290
7573,초성초교,12704.353,3759.884,206372.7723,499787.908,238000245,43236
7574,학담입구,12704.282,3759.824,206272.5034,499680.1004,238000244,43229
7575,개미산,12707.26,3801.524,210623.6859,502826.9523,238000240,43371
7576,백의리,12708.149,3801.397,211929.4918,502596.5506,238000239,43390
7577,고문리삼거리,12706.731,3803.838,209849.4062,507109.5963,238000237,43366
7578,전차대대,12705.294,3804.567,207746.0444,508456.5012,238000236,43294
7579,동중리마을회관,12657.137,3804.3,195814.7282,507949.6632,238000181,43028
7580,동중리마을회관,12657.128,3804.296,195798.7283,507948.663,238000179,43027
7581,노동리3반,12658.783,3804.354,198224.1626,508058.4752,238000177,43048
7582,왕징면사무소.무등상회,12700.688,3803.512,201011.334,506501.1863,238000172,43107
7583,왕징슈퍼.지서앞,12700.775,3803.4,201137.9783,506293.0421,238000171,43114
7584,황지리.구석돌,12702.751,3801.699,204030.2428,503147.855,238000167,43170
7585,공장,12702.486,3801.719,203642.5115,503184.798,238000166,43163
7586,남계리교회,12702.331,3801.773,203415.8796,503283.8403,238000165,43160
7587,남계리.제일상회,12702.13,3801.842,203121.7065,503411.592,238000164,43158
7588,황지리.오리골길,12701.701,3802.042,202492.7378,503780.8136,238000163,43144
7589,황지리(댕골),12701.91,3802.925,202798.029,505414.536,238000162,43152
7590,세집레입구,12704.474,3804.233,206541.6377,507839.8415,238000416,43252
7591,통현2리.고포리,12704.248,3803.649,206217.7961,506755.5533,238000218,43223
7592,예비군훈련장입구,12704.108,3803.298,206014.0484,506105.7816,238000413,43208
7593,어수물.은대4리,12704.052,3803.031,205927.6799,505609.8506,238000217,43198
7594,한국농어촌공사.전곡읍사무소,12703.992,3801.738,205845.5209,503219.6463,238000215,43195
7595,동막골입구.소득자원연구소,12704.679,3804.964,206845.6034,509189.1804,238000214,43279
7596,연천군청,12704.44,3805.723,206495.9601,510592.4601,238000213,43248
7597,연천역,12704.509,3806.101,206596.4728,511292.4821,238000212,43259
7598,양계장,12659.033,3706.056,198570.0308,400216.4674,233001192,36245
7599,사창초등학교,12658.356,3705.449,197566.4512,399094.3388,233001198,36180
7600,덕우저수지,12655.368,3709.903,193145.5505,407334.9264,233000519,36061
7601,안녕동,12700.855,3712.222,201267.8397,411622.1108,233000668,36313
7602,당곡고개,12643.287,3736.066,175406.1503,455763.9549,232000348,35250
7603,장릉입구,12643.49,3736.765,175707.6772,457057.2856,232000353,35263
7604,유현마을.신동아아파트,12643.278,3735.78,175390.6721,455236.0041,232000001,35251
7605,고문1리,12706.487,3803.739,209492.3377,506925.7619,238000082,43347
7606,8297부대,12706.162,3803.788,209017.0098,507015.3975,238000081,43325
7607,서울집앞,12705.906,3803.721,208642.5757,506891.9093,238000080,43315
7608,오봉산부대앞,12705.766,3803.937,208432.6306,507287.8776,238000079,43311
7609,진상리삼거리,12701.134,3803.502,201663.7592,506481.6255,238000075,43120
7610,군남중,12701.177,3804.028,201725.8575,507454.3323,238000073,43126
7611,수련원,12701.129,3804.863,201650.6605,508996.7505,238000071,43119
7612,군남삼거리,12701.175,3805.1,201718.6527,509436.7478,238000070,43124
7613,가평군청,12730.721,3749.952,245078.811,481538.4085,239000302,44144
7614,마장1리,12730.379,3751.215,244564.4647,483871.8076,239000432,44132
7615,송정,12730.53,3751.407,244783.89,484227.7246,239000433,44137
7616,연천읍사무소,12704.521,3806.238,206613.8097,511546.0653,238000054,43265
7617,연천역,12704.494,3806.102,206574.5751,511293.4943,238000053,43258
7618,연천읍사무소,12704.537,3806.241,206636.4059,511550.9417,238000052,43266
7619,신망리삼거리,12704.379,3808.085,206403.1478,514962.0977,238000050,43241
7620,미래고개,12703.856,3807.938,205634.5318,514687.7671,238000049,43190
7621,옥계부대,12703.557,3807.689,205197.5433,514226.7639,238000048,43183
7622,수녀원,12703.448,3807.593,205043.1534,514052.14,238000047,43181
7623,장병상회,12702.747,3806.851,204019.3982,512678.4725,238000043,43169
7624,독지골,12702.58,3806.703,203775.1536,512404.9754,238000042,43165
7625,선곡리8201부대,12701.824,3806.222,202670.4236,511513.253,238000040,43147
7626,선곡리종점,12701.642,3806.077,202407.6167,511247.7435,238000039,43143
7627,선곡리회관,12701.47,3805.928,202152.7091,510970.3514,238000038,43137
7628,군남중,12701.171,3804.021,201717.294,507442.0451,238000033,43125
7629,진상2리,12701.202,3803.808,201762.0119,507047.2244,238000032,43128
7630,초성초교,12704.361,3759.887,206389.0612,499797.203,238000031,43237
7631,새마을회관앞,12704.422,3800.078,206473.7655,500147.9066,238000030,43244
7632,대전리,12704.984,3800.547,207298.8279,501018.1407,238000029,43289
7633,외구운마을,12722.445,3740.437,233006.1478,463878.6762,222000023,23683
7634,대성리역,12722.724,3741.054,233410.1225,465020.6448,239000215,44038
7635,채석장,12722.855,3741.421,233601.1097,465700.6424,239000214,44040
7636,중앙기도원,12723.661,3742.552,234778.0656,467792.6449,239000213,44050
7637,한얼산기도원,12724.184,3743.18,235532.0402,468958.6479,239000535,44053
7638,팔각정,12724.543,3743.738,236063.1397,469997.7876,239000536,44064
7639,덕현리,12723.597,3745.76,234658.9683,473731.5944,239000205,44046
7640,간파리공단,12700.199,3757.003,200295.4197,494458.7438,238000015,43079
7641,구보건소앞,12700.315,3757.287,200461.9018,494981.8518,238000014,43099
7642,밀알기도원,12700.476,3757.608,200701.9518,495578.6644,238000013,43096
7643,늘목2리,12700.433,3757.796,200638.0293,495926.1967,238000012,43094
7644,7525-2포대,12700.46,3758.002,200677.4298,496306.8488,238000011,43100
7645,연수원,12721.867,3713.007,232351.6525,413135.3861,230000220,32022
7646,아랫가치래미,12719.422,3706.184,228776.8811,400501.9854,231000446,34401
7647,아랫가치래미,12719.422,3706.188,228777.5747,400509.5759,231000447,34402
7648,양지아파트.엄마목장,12717.274,3702.126,225613.3537,392977.0841,231001032,34291
7649,영평2리,12712.619,3801.03,218472.9165,501930.1289,236000411,41231
7650,영평1리,12712.824,3801.01,218772.2889,501892.9126,236000410,41259
7651,성동1리.광명휴게소,12714.824,3800.857,221696.6123,501615.1466,236000069,41399
7652,양문1리터미널,12714.561,3800.075,221319.9673,500169.8251,236000555,41389
7653,청우식품.야미1리,12716.308,3803.595,223858.3006,506687.7057,236000145,41458
7654,문암삼거리.탑동네,12716.395,3804.183,223982.0731,507776.3874,236000144,41464
7655,문암삼거리,12716.569,3804.796,224233.7323,508911.1337,236000752,41478
7656,신북체육문화센터,12713.514,3756.096,219804.0657,492805.0659,236000961,40551
7657,문암삼거리,12716.554,3804.782,224211.2632,508885.6792,236000753,41477
7658,성동5리,12715.132,3801.276,222150.5955,502389.1476,236000036,41416
7659,영평2리,12712.602,3801.029,218448.4866,501927.9278,236000406,41230
7660,상록할인마트,12709.528,3751.355,213979.2246,484023.0389,236000709,40164
7661,운천5리부대앞,12716.875,3804.627,224681.285,508599.5918,236000113,41487
7662,2교다리연대본부앞,12718.143,3804.263,226538.6333,507933.2701,236000110,41510
7663,산정리3교다리앞,12718.448,3804.15,226985.3406,507725.1184,236000109,41514
7664,산정리.우물목,12719.299,3803.383,228234.7516,506309.6843,236000103,41561
7665,2교다리.연대본부,12718.143,3804.27,226538.6331,507945.0355,236000099,41511
7666,원평마을,12722.083,3800.838,232324.6513,501616.9938,236000155,41616
7667,이동초교,12722.046,3801.773,232264.7839,503346.611,236000152,41610
7668,냉정1리.봉우재,12716.176,3810.436,223628.0644,519342.8075,236000132,40308
7669,냉정1리.봉우재,12716.058,3810.395,223449.3024,519261.025,236000927,40303
7670,의정부약국,12712.186,3753.732,217871.8633,488420.1946,236000219,40264
7671,풍류산입구.풍훈마을,12713.412,3752.981,219668.6224,487042.5277,236000215,41318
7672,직두삼거리,12713.656,3752.712,220028.3131,486545.5591,236000214,41348
7673,오뚜기냉동식품,12713.169,3752.274,219316.2623,485732.8905,236000207,41296
7674,용정3리.동화건설앞,12713.043,3752.318,219134.8959,485812.2374,236000206,41285
7675,좌의1리,12712.445,3751.848,218255.0295,484942.3663,236000228,41220
7676,유교2리.청량동,12712.057,3751.618,217683.9294,484514.2243,236000226,41188
7677,성불암.방축2리,12710.144,3750.356,214885.8311,482176.0134,236000449,41043
7678,시우동미곡처리장,12709.729,3750.202,214275.0011,481888.1901,236000447,41036
7679,시우동미곡처리장,12709.725,3750.19,214269.0014,481868.1902,236000462,41035
